data_id,Date,calendar_enabled,remote_start_enabled,vehicle_id,display_name,color,backseat_token,notifications_enabled,vin,backseat_token_updated_at,id,tokens,id_s,state,user_charge_enable_request,time_to_full_charge,charge_current_request,charge_enable_request,charge_to_max_range,charger_phases,battery_heater_on,managed_charging_start_time,battery_range,charger_power,charge_limit_soc,charger_pilot_current,charge_port_latch,battery_current,charger_actual_current,scheduled_charging_pending,fast_charger_type,usable_battery_level,motorized_charge_port,charge_limit_soc_std,not_enough_power_to_heat,battery_level,charge_energy_added,charge_port_door_open,max_range_charge_counter,charge_limit_soc_max,ideal_battery_range,managed_charging_active,charging_state,fast_charger_present,trip_charging,managed_charging_user_canceled,scheduled_charging_start_time,est_battery_range,charge_rate,charger_voltage,charge_current_request_max,eu_vehicle,charge_miles_added_ideal,charge_limit_soc_min,charge_miles_added_rated,inside_temp,longitude,heading,gps_as_of,latitude,speed,shift_state,seat_heater_rear_right,seat_heater_rear_left_back,seat_heater_left,passenger_temp_setting,is_auto_conditioning_on,driver_temp_setting,outside_temp,seat_heater_rear_center,is_rear_defroster_on,seat_heater_rear_right_back,smart_preconditioning,seat_heater_right,fan_status,is_front_defroster_on,seat_heater_rear_left,gui_charge_rate_units,gui_24_hour_time,gui_temperature_units,gui_range_display,gui_distance_units,sun_roof_installed,rhd,remote_start_supported,homelink_nearby,parsed_calendar_supported,spoiler_type,ft,odometer,remote_start,pr,has_spoiler,roof_color,perf_config,valet_mode,calendar_supported,pf,sun_roof_percent_open,third_row_seats,seat_type,api_version,rear_seat_heaters,rt,exterior_color,df,autopark_state,sun_roof_state,notifications_supported,vehicle_name,dr,autopark_style,car_type,wheel_type,locked,center_display_state,last_autopark_error,car_version,dark_rims,autopark_state_v2,inside_tempF,driver_temp_settingF,outside_tempF,odometerF,idleNumber,sleepNumber,driveNumber,chargeNumber,polling,idleTime,running,rerunning,maxRange,left_temp_direction,max_avail_temp,is_climate_on,right_temp_direction,min_avail_temp,rear_seat_type,power,steering_wheel_heater,wiper_blade_heater,side_mirror_heaters,elevation
1404,"2024-01-23 17:33:25",,,,,,,,LRW3E7EB1MC418960,,,0,"3.1 3.05 3.025 3.1",online,,0.0,16,1,,,0,,157.16,0,80,16,Engaged,,0,0,,48,,,,49,7.98,0,,,157.16,,Disconnected,0,,,,153.59,0.0,2,16,1,36.5,,36.5,16.6,1.859358,272,,47.908151,27,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41860.097779,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,61,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,-14,0,0,0,109.1
1405,"2024-01-23 17:33:46",,,,,,,,LRW3E7EB1MC418960,,,0,"3.1 3.05 3.025 3.1",online,,0.0,16,1,,,0,,157.16,0,80,16,Engaged,,0,0,,48,,,,49,7.98,0,,,157.16,,Disconnected,0,,,,153.59,0.0,2,16,1,36.5,,36.5,17.5,1.858023,350,,47.908818,25,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41860.196577,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,63,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,-2,0,0,0,109.1
1406,"2024-01-23 17:34:25",,,,,,,,LRW3E7EB1MC418960,,,0,"3.1 3.05 3.025 3.1",online,,0.0,16,1,,,0,,157.07,0,80,16,Engaged,,0,0,,48,,,,49,7.98,0,,,157.07,,Disconnected,0,,,,153.59,0.0,2,16,1,36.5,,36.5,18.7,1.857765,351,,47.909754,7,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41860.273627,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,65,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,0,0,0,0,110.1
1407,"2024-01-23 17:34:47",,,,,,,,LRW3E7EB1MC418960,,,0,"3.1 3.05 3.025 3.1",online,,0.0,16,1,,,0,,157.07,0,80,16,Engaged,,0,0,,48,,,,49,7.98,0,,,157.07,,Disconnected,0,,,,153.59,0.0,2,16,1,36.5,,36.5,19.1,1.857478,349,,47.910762,23,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41860.342599,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,66,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,9,0,0,0,110.1
1408,"2024-01-23 17:35:26",,,,,,,,LRW3E7EB1MC418960,,,0,"3.1 3.05 3.025 3.1",online,,0.0,16,1,,,0,,157.07,0,80,16,Engaged,,0,0,,48,,,,49,7.98,0,,,157.07,,Disconnected,0,,,,153.39,0.0,2,16,1,36.5,,36.5,19.5,1.857281,24,,47.912476,4,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41860.467495,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,67,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,6,0,0,0,113.0
1409,"2024-01-23 17:35:47",,,,,,,,LRW3E7EB1MC418960,,,0,"3.1 3.075 3.025 3.1",online,,0.0,16,1,,,0,,156.5,0,80,16,Engaged,,0,0,,48,,,,49,7.98,0,,,156.5,,Disconnected,0,,,,153.03,0.0,2,16,1,36.5,,36.5,19.7,1.855556,269,,47.912723,27,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41860.567535,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,67,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,0,0,0,0,113.0
1410,"2024-01-23 17:36:26",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.075 3.025 3.1",online,,0.0,16,1,,,0,,156.5,0,80,16,Engaged,,0,0,,48,,,,48,7.98,0,,,156.5,,Disconnected,0,,,,155.66,0.0,2,16,1,36.5,,36.5,19.8,1.852133,349,,47.913805,18,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41860.824162,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,67,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,-9,0,0,0,112.5
1411,"2024-01-23 17:36:47",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.075 3.075 3.125",online,,0.0,16,1,,,0,,156.5,0,80,16,Engaged,,0,0,,48,,,,48,7.98,0,,,156.5,,Disconnected,0,,,,154.69,0.0,2,16,1,36.5,,36.5,19.9,1.850388,263,,47.91446,32,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41860.936009,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,67,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,28,0,0,0,112.5
1412,"2024-01-23 17:37:25",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.075 3.075 3.125",online,,0.0,16,1,,,0,,155.93,0,80,16,Engaged,,0,0,,48,,,,48,7.98,0,,,155.93,,Disconnected,0,,,,153.41,0.0,2,16,1,36.5,,36.5,19.9,1.844673,172,,47.914791,28,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41861.233024,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,67,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,43,0,0,0,113.8
1413,"2024-01-23 17:37:46",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.075 3.075 3.125",online,,0.0,16,1,,,0,,155.35,0,80,16,Engaged,,0,0,,47,,,,48,7.98,0,,,155.35,,Disconnected,0,,,,151.31,0.0,2,16,1,36.5,,36.5,20.0,1.845007,174,,47.912026,26,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41861.418193,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,4,0,0,0,113.8
1414,"2024-01-23 17:38:26",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.075 3.075 3.125",online,,0.0,16,1,,,0,,155.35,0,80,16,Engaged,,0,0,,47,,,,48,7.98,0,,,155.35,,Disconnected,0,,,,151.31,0.0,2,16,1,36.5,,36.5,20.0,1.844789,181,,47.908531,31,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41861.674198,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,4,0,0,0,105.9
1415,"2024-01-23 17:38:48",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.075 3.075 3.125",online,,0.0,16,1,,,0,,155.35,0,80,16,Engaged,,0,0,,47,,,,48,7.98,0,,,155.35,,Disconnected,0,,,,151.31,0.0,2,16,1,36.5,,36.5,20.0,1.843438,253,,47.907236,30,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41861.817113,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,-5,0,0,0,105.9
1416,"2024-01-23 17:39:26",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.075 3.075 3.125",online,,0.0,16,1,,,0,,155.35,0,80,16,Engaged,,0,0,,47,,,,48,7.98,0,,,155.35,,Disconnected,0,,,,151.2,0.0,2,16,1,36.5,,36.5,20.0,1.838142,246,,47.905813,29,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41862.076225,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,11,0,0,0,104.9
1417,"2024-01-23 17:39:47",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.075 3.1 3.125",online,,0.0,16,1,,,0,,154.69,0,80,16,Engaged,,0,0,,47,,,,48,7.98,0,,,154.69,,Disconnected,0,,,,151.2,0.0,2,16,1,36.5,,36.5,20.0,1.836024,234,,47.904382,14,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41862.224733,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,-4,0,0,0,104.9
1418,"2024-01-23 17:40:26",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.125 3.1 3.125",online,,0.0,16,1,,,0,,154.12,0,80,16,Engaged,,0,0,,47,,,,48,7.98,0,,,154.12,,Disconnected,0,,,,149.95,0.0,2,16,1,36.5,,36.5,20.0,1.835948,184,,47.89997,32,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41862.543496,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,1,0,0,0,109.9
1419,"2024-01-23 17:40:47",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.125 3.1 3.175",online,,0.0,16,1,,,0,,154.12,0,80,16,Engaged,,0,0,,47,,,,48,7.98,0,,,154.12,,Disconnected,0,,,,149.95,0.0,2,16,1,36.5,,36.5,20.0,1.835855,209,,47.897876,12,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41862.692004,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,1,0,0,0,109.9
1420,"2024-01-23 17:41:25",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.125 3.1 3.175",online,,0.0,16,1,,,0,,154.12,0,80,16,Engaged,,0,0,,47,,,,48,7.98,0,,,154.12,,Disconnected,0,,,,149.95,0.0,2,16,1,36.5,,36.5,20.0,1.834391,269,,47.897829,5,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41862.759112,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,0,0,0,0,108.0
1421,"2024-01-23 17:41:46",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.125 3.1 3.175",online,,0.0,16,1,,,0,,154.12,0,80,16,Engaged,,0,0,,47,,,,48,7.98,0,,,154.12,,Disconnected,0,,,,149.95,0.0,2,16,1,36.5,,36.5,20.0,1.833767,269,,47.897792,19,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41862.783345,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,8,0,0,0,108.0
1422,"2024-01-23 17:42:26",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.125 3.1 3.175",online,,0.0,16,1,,,0,,154.12,0,80,16,Engaged,,0,0,,47,,,,48,7.98,0,,,154.12,,Disconnected,0,,,,149.95,0.0,2,16,1,36.5,,36.5,20.0,1.828625,273,,47.897611,12,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.026923,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,9,0,0,0,101.2
1423,"2024-01-23 17:42:47",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.125 3.1 3.175",online,,0.0,16,1,,,0,,154.12,0,80,16,Engaged,,0,0,,47,,,,48,7.98,0,,,154.12,,Disconnected,0,,,,149.95,0.0,2,16,1,36.5,,36.5,20.0,1.82674,236,,47.89649,17,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.146226,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,4,0,0,0,101.2
1424,"2024-01-23 17:43:25",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.125 3.1 3.175",online,,0.0,16,1,,,0,,153.55,0,80,16,Engaged,,0,0,,47,,,,48,7.98,0,,,153.55,,Disconnected,0,,,,149.95,0.0,2,16,1,36.5,,36.5,20.0,1.822071,231,,47.894929,18,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.389182,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,-12,0,0,0,105.5
1425,"2024-01-23 17:43:46",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.125 3.1 3.175",online,,0.0,16,1,,,0,,153.55,0,80,16,Engaged,,0,0,,47,,,,48,7.98,0,,,153.55,,Disconnected,0,,,,149.95,0.0,2,16,1,36.5,,36.5,20.0,1.819779,234,,47.893791,26,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.519049,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,-6,0,0,0,105.5
1426,"2024-01-23 17:44:23",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.125 3.1 3.175",online,,0.0,16,1,,,0,,153.55,0,80,16,Engaged,,0,0,,47,,,,47,7.98,0,,,153.55,,Disconnected,0,,,,149.78,0.0,2,16,1,36.5,,36.5,20.0,1.816273,286,,47.892292,4,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.724723,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,0,0,0,0,108.3
1427,"2024-01-23 17:44:45",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.125 3.1 3.175",online,,0.0,16,1,,,0,,153.55,0,80,16,Engaged,,0,0,,47,,,,47,7.98,0,,,153.55,,Disconnected,0,,,,149.74,0.0,2,16,1,36.5,,36.5,20.0,1.814918,243,,47.8922,13,D,0,,0,20.0,0,20.0,11.0,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.792452,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,51,,0,0,17,0,,0,0,0,0,,,1,,,1,-3,0,0,0,108.3
1428,"2024-01-23 17:45:25",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.125 3.1 3.175",online,,0.0,16,1,,,0,,152.97,0,80,16,Engaged,,0,0,,47,,,,47,7.98,0,,,152.97,,Disconnected,0,,,,149.14,0.0,2,16,1,36.5,,36.5,20.0,1.81481,65,,47.891798,0,R,0,,0,20.0,0,20.0,11.5,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.836569,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,52,,0,0,17,0,,0,0,0,0,,,1,,,1,1,0,0,0,109.4
1429,"2024-01-23 17:45:47",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.125 3.1 3.175",online,,0.0,16,1,,,0,,152.97,0,80,16,Engaged,,0,0,,47,,,,47,7.98,0,,,152.97,,Disconnected,0,,,,149.14,0.0,2,16,1,36.5,,36.5,20.0,1.81485,62,,47.891811,0,R,0,,0,20.0,0,20.0,11.5,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.839055,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,0,,,"2023.44.30.9 eef9697",0,,68,,52,,0,0,17,0,,0,0,0,0,,,1,,,1,2,0,0,0,109.4
1430,"2024-01-23 17:46:25",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.125 3.1 3.175",online,,0.0,16,1,,,0,,152.97,0,80,16,Engaged,,0,0,,47,,,,47,7.98,0,,,152.97,,Disconnected,0,,,,149.14,0.0,2,16,1,36.5,,36.5,20.0,1.8148,63,,47.891793,0,P,0,,0,20.0,0,20.0,11.5,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.84154,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,0,,,"2023.44.30.9 eef9697",0,,68,,52,,45,0,17,0,,0,0,0,0,,,1,,,1,1,0,0,0,109.4
1431,"2024-01-23 17:47:25",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,152.97,0,80,16,Engaged,,0,0,,47,,,,47,7.98,0,,,152.97,,Disconnected,0,,,,149.14,0.0,2,16,1,36.5,,36.5,20.0,1.8148,,,47.891793,0,P,0,,0,20.0,0,20.0,11.5,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.84154,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,0,,,"2023.44.30.9 eef9697",0,,68,,52,,45,0,0,0,,1,0,0,0,,,1,,,1,1,0,0,0,
1432,"2024-01-23 17:48:23",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,152.97,0,80,16,Engaged,,0,0,,47,,,,47,7.98,0,,,152.97,,Disconnected,0,,,,149.14,0.0,2,16,1,36.5,,36.5,20.0,1.8148,,,47.891793,0,P,0,,0,20.0,0,20.0,11.5,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.84154,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,0,,,"2023.44.30.9 eef9697",0,,68,,52,,45,0,0,0,,2,0,0,0,,,1,,,1,1,0,0,0,
1433,"2024-01-23 17:49:25",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,152.97,0,80,16,Engaged,,0,0,,47,,,,47,7.98,0,,,152.97,,Disconnected,0,,,,149.14,0.0,2,16,1,36.5,,36.5,20.0,1.8148,,,47.891793,0,P,0,,0,20.0,0,20.0,11.5,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.84154,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,0,,,"2023.44.30.9 eef9697",0,,68,,52,,45,0,0,0,,3,0,0,0,,,1,,,1,0,0,0,0,
1434,"2024-01-23 17:50:25",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,152.97,0,80,16,Engaged,,0,0,,47,,,,47,7.98,0,,,152.97,,Disconnected,0,,,,149.14,0.0,2,16,1,36.5,,36.5,20.0,1.8148,,,47.891793,0,P,0,,0,20.0,0,20.0,11.5,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.84154,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,0,,,"2023.44.30.9 eef9697",0,,68,,52,,45,0,0,0,,4,0,0,0,,,1,,,1,1,0,0,0,
1435,"2024-01-23 17:51:23",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,152.97,0,80,16,Engaged,,0,0,,47,,,,47,7.98,0,,,152.97,,Disconnected,0,,,,149.14,0.0,2,16,1,36.5,,36.5,20.0,1.8148,,,47.891793,0,P,0,,0,20.0,0,20.0,11.5,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.84154,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,0,,,"2023.44.30.9 eef9697",0,,68,,52,,45,0,0,0,,5,0,0,0,,,1,,,1,0,0,0,0,
1436,"2024-01-23 17:52:23",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,152.97,0,80,16,Engaged,,0,0,,47,,,,47,7.98,0,,,152.97,,Disconnected,0,,,,149.14,0.0,2,16,1,36.5,,36.5,20.0,1.8148,,,47.891793,,,0,,0,20.0,0,20.0,11.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41863.84154,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,0,,,"2023.44.30.9 eef9697",0,,68,,52,,45,0,0,0,,6,0,0,0,,,0,,,0,0,0,0,0,
1437,"2024-01-23 17:53:24",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,152.31,0,80,16,Engaged,,0,0,,47,,,,47,7.98,0,,,152.31,,Disconnected,0,,,,148.49,0.0,2,16,1,36.5,,36.5,20.0,1.8148,,,47.891793,,,0,,0,20.0,0,20.0,11.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41863.84154,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,52,,45,0,0,0,,7,0,0,0,,,0,,,0,0,0,0,0,
1438,"2024-01-23 17:54:24",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,,7.58,15,1,,1,0,,152.4,0,80,20,Engaged,,0,0,ACSingleWireCAN,47,,,,47,0.0,1,,,152.4,,Charging,0,,,,148.58,0.0,231,20,1,0.0,,0.0,19.9,1.8148,,,47.891793,,,0,,0,20.0,0,20.0,11.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41863.84154,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,67,,52,,45,0,0,4,,0,0,0,0,,,0,,,0,0,0,0,0,
1439,"2024-01-23 17:55:23",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,,7.75,15,1,,1,0,,152.97,3,80,20,Engaged,,15,0,ACSingleWireCAN,47,,,,47,0.13,1,,,152.97,,Charging,0,,,,149.14,14.2,226,20,1,0.5,,0.5,19.1,1.8148,,,47.891793,,,0,,0,20.0,0,20.0,11.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41863.84154,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,66,,52,,0,0,0,4,,0,0,0,0,,,0,,,0,-3,0,0,0,
1440,"2024-01-23 17:56:25",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,,11.0,15,1,,1,0,,152.97,3,80,20,Engaged,,15,0,ACSingleWireCAN,47,,,,47,0.13,1,,,152.97,,Charging,0,,,,149.14,8.3,228,20,1,0.5,,0.5,18.8,1.8148,,,47.891793,,,0,,0,20.0,0,20.0,11.5,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.84154,,0,off,,,0,,0,,,,,,0,,1,,,,,0,,,PinwheelRefresh18,0,,,"2023.44.30.9 eef9697",0,,65,,52,,0,0,0,4,,0,0,0,0,,,1,,,1,-2,0,0,0,
1441,"2024-01-23 17:57:24",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,,8.42,15,1,,1,0,,152.97,3,80,20,Engaged,,15,0,ACSingleWireCAN,47,,,,47,0.13,1,,,152.97,,Charging,0,,,,149.14,13.5,227,20,1,0.5,,0.5,19.5,1.8148,,,47.891793,,,0,,0,20.0,0,20.0,11.5,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.84154,,0,off,,,0,,0,,,,,,0,,1,,,,,0,,,PinwheelRefresh18,0,,,"2023.44.30.9 eef9697",0,,67,,52,,0,0,0,4,,0,0,0,0,,,1,,,1,-3,0,0,0,
1442,"2024-01-23 17:58:24",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,,8.17,15,1,,1,0,,153.55,3,80,20,Engaged,,15,0,ACSingleWireCAN,47,,,,47,0.25,1,,,153.55,,Charging,0,,,,149.69,11.4,227,20,1,1.0,,1.0,19.8,1.8148,,,47.891793,,,0,,0,20.0,0,20.0,11.5,0,0,,,0,2,0,0,,,,,,,0,,0,,,0,41863.84154,,0,off,,,0,,0,,,,,,0,,1,,,,,0,,,PinwheelRefresh18,0,,,"2023.44.30.9 eef9697",0,,67,,52,,0,0,0,4,,0,0,0,0,,,1,,,1,-2,0,0,0,
